dataset,split,configuration,seed,sample_id,label,probability
biosnap,random,full,42,3144,0,0.001206300687044859
biosnap,random,full,42,3145,0,0.03305116295814514
biosnap,random,full,42,3146,1,0.999871015548706
biosnap,random,full,42,3147,0,0.0034454818814992905
biosnap,random,full,42,3148,1,0.9998859167098999
biosnap,random,full,42,3149,1,0.9981821775436401
biosnap,random,full,42,3150,1,0.9999622106552124
biosnap,random,full,42,3151,1,0.9999998807907104
biosnap,random,full,42,3152,1,0.9999972581863403
biosnap,random,full,42,3153,1,1.0
biosnap,random,full,42,3154,1,0.9999996423721313
biosnap,random,full,42,3155,1,0.9999990463256836
biosnap,random,full,42,3156,0,5.9970971051370725e-05
biosnap,random,full,42,3157,0,0.0004484299570322037
biosnap,random,full,42,3158,1,0.9995538592338562
biosnap,random,full,42,3159,1,0.9999401569366455
biosnap,random,full,42,3160,1,0.8872266411781311
biosnap,random,full,42,3161,0,1.0200175893260166e-05
biosnap,random,full,42,3162,0,0.9998931884765625
biosnap,random,full,42,3163,0,9.901478188112378e-05
biosnap,random,full,42,3164,0,4.9860915169119835e-05
biosnap,random,full,42,3165,0,0.946860671043396
biosnap,random,full,42,3166,1,0.9999383687973022
biosnap,random,full,42,3167,0,0.0003442963643465191
biosnap,random,full,42,3168,0,0.0017809522105380893
biosnap,random,full,42,3169,0,0.1755513995885849
biosnap,random,full,42,3170,0,0.0005753246950916946
biosnap,random,full,42,3171,1,0.9999827146530151
biosnap,random,full,42,3172,1,0.9996318817138672
biosnap,random,full,42,3173,1,0.9991704225540161
biosnap,random,full,42,3174,0,0.0004364704363979399
biosnap,random,full,42,3175,0,0.9977107048034668
biosnap,random,full,42,3176,0,0.0008991143549792469
biosnap,random,full,42,3177,1,0.4229501187801361
biosnap,random,full,42,3178,0,0.957412600517273
biosnap,random,full,42,3179,0,6.410975038306788e-05
biosnap,random,full,42,3180,0,2.39009805227397e-05
biosnap,random,full,42,3181,1,0.9999934434890747
biosnap,random,full,42,3182,1,8.725852239876986e-05
biosnap,random,full,42,3183,1,0.9999963045120239
biosnap,random,full,42,3184,1,0.9946156144142151
biosnap,random,full,42,3185,1,0.999226450920105
biosnap,random,full,42,3186,0,1.8201677448814735e-05
biosnap,random,full,42,3187,1,1.0
biosnap,random,full,42,3188,1,0.0011651902459561825
biosnap,random,full,42,3189,1,0.997928261756897
biosnap,random,full,42,3190,0,0.5004361271858215
biosnap,random,full,42,3191,1,0.9998290538787842
biosnap,random,full,42,3192,0,0.084086574614048
biosnap,random,full,42,3193,1,0.0005767345428466797
biosnap,random,full,42,3194,1,0.2848135232925415
biosnap,random,full,42,3195,0,1.6329482605215162e-05
biosnap,random,full,42,3196,0,8.01572241471149e-05
biosnap,random,full,42,3197,0,0.3674062192440033
biosnap,random,full,42,3198,0,0.017453782260417938
biosnap,random,full,42,3199,0,0.0002008204610319808
biosnap,random,full,42,3200,1,0.9999699592590332
biosnap,random,full,42,3201,1,0.08266524970531464
biosnap,random,full,42,3202,0,3.5698846545528795e-07
biosnap,random,full,42,3203,0,7.07493825302663e-07
biosnap,random,full,42,3204,0,6.572361144208116e-07
biosnap,random,full,42,3205,0,8.511356281815097e-05
biosnap,random,full,42,3206,1,0.9986955523490906
biosnap,random,full,42,3207,1,0.9997827410697937
biosnap,random,full,42,3208,0,0.006000750698149204
biosnap,random,full,42,3209,1,0.19369842112064362
biosnap,random,full,42,3210,1,0.019076040014624596
biosnap,random,full,42,3211,0,6.653119157817855e-07
biosnap,random,full,42,3212,1,0.9999964237213135
biosnap,random,full,42,3213,0,1.4640876543126069e-05
biosnap,random,full,42,3214,1,0.9998594522476196
biosnap,random,full,42,3215,1,0.9713801741600037
biosnap,random,full,42,3216,0,0.6571910977363586
biosnap,random,full,42,3217,1,0.30056843161582947
biosnap,random,full,42,3218,0,0.00514135230332613
biosnap,random,full,42,3219,0,7.398516288503743e-08
biosnap,random,full,42,3220,0,0.6801382899284363
biosnap,random,full,42,3221,1,0.9999260902404785
biosnap,random,full,42,3222,0,0.9998059868812561
biosnap,random,full,42,3223,0,0.006455655209720135
biosnap,random,full,42,3224,0,5.0522005039965734e-05
biosnap,random,full,42,3225,1,0.9998264908790588
biosnap,random,full,42,3226,1,0.999631404876709
biosnap,random,full,42,3227,0,0.9356790781021118
biosnap,random,full,42,3228,0,0.00032311934046447277
biosnap,random,full,42,3229,0,0.031846050173044205
biosnap,random,full,42,3230,1,0.9998947381973267
biosnap,random,full,42,3231,1,0.30739668011665344
biosnap,random,full,42,3232,1,0.9997689127922058
biosnap,random,full,42,3233,1,0.003678542096167803
biosnap,random,full,42,3234,1,0.9998681545257568
biosnap,random,full,42,3235,1,0.9999995231628418
biosnap,random,full,42,3236,0,0.06244681775569916
biosnap,random,full,42,3237,1,0.23578500747680664
biosnap,random,full,42,3238,0,0.004122139886021614
biosnap,random,full,42,3239,0,0.00960446149110794
biosnap,random,full,42,3240,0,0.008957582525908947
biosnap,random,full,42,3241,0,0.9445292353630066
biosnap,random,full,42,3242,0,1.7109618610788857e-08
biosnap,random,full,42,3243,1,0.01775822602212429
biosnap,random,full,42,3244,1,0.7033698558807373
biosnap,random,full,42,3245,1,0.956234335899353
biosnap,random,full,42,3246,1,0.9999992847442627
biosnap,random,full,42,3247,1,0.9999904632568359
biosnap,random,full,42,3248,1,0.7779514193534851
biosnap,random,full,42,3249,0,1.2722290421152138e-07
biosnap,random,full,42,3250,0,3.5944235605711583e-06
biosnap,random,full,42,3251,0,8.229004743043333e-05
biosnap,random,full,42,3252,0,0.00011159006680827588
biosnap,random,full,42,3253,0,0.023542385548353195
biosnap,random,full,42,3254,1,0.9998276233673096
biosnap,random,full,42,3255,0,2.449882913424517e-06
biosnap,random,full,42,3256,0,0.0003434437094256282
biosnap,random,full,42,3257,1,0.9998873472213745
biosnap,random,full,42,3258,1,0.9999998807907104
biosnap,random,full,42,3259,1,0.9999121427536011
biosnap,random,full,42,3260,1,0.9999178647994995
biosnap,random,full,42,3261,1,0.999966025352478
biosnap,random,full,42,3262,0,0.00016555708134546876
biosnap,random,full,42,3263,0,0.0018828186439350247
biosnap,random,full,42,3264,1,0.9972233772277832
biosnap,random,full,42,3265,1,0.9999748468399048
biosnap,random,full,42,3266,1,0.017410406842827797
biosnap,random,full,42,3267,1,0.9996631145477295
biosnap,random,full,42,3268,1,0.024725034832954407
biosnap,random,full,42,3269,1,0.008253756910562515
biosnap,random,full,42,3270,1,0.9999951124191284
biosnap,random,full,42,3271,1,0.9904602766036987
biosnap,random,full,42,3272,1,1.0
biosnap,random,full,42,3273,0,7.424518844345585e-05
biosnap,random,full,42,3274,1,0.9779267907142639
biosnap,random,full,42,3275,1,0.9999544620513916
biosnap,random,full,42,3276,1,0.9193586707115173
biosnap,random,full,42,3277,1,0.9999910593032837
biosnap,random,full,42,3278,1,0.9956440925598145
biosnap,random,full,42,3279,0,0.9824520349502563
biosnap,random,full,42,3280,1,0.9958900809288025
biosnap,random,full,42,3281,1,0.16105517745018005
biosnap,random,full,42,3282,0,0.00018517948046792299
biosnap,random,full,42,3283,0,4.0717245610721875e-06
biosnap,random,full,42,3284,0,0.9998373985290527
biosnap,random,full,42,3285,0,2.643026846271823e-06
biosnap,random,full,42,3286,1,0.9915491342544556
biosnap,random,full,42,3287,1,0.9999986886978149
biosnap,random,full,42,3288,0,0.9910997748374939
biosnap,random,full,42,3289,1,0.9999992847442627
biosnap,random,full,42,3290,1,0.9913749098777771
biosnap,random,full,42,3291,1,0.9990085959434509
biosnap,random,full,42,3292,0,0.00022830413945484906
biosnap,random,full,42,3293,0,0.6365171074867249
biosnap,random,full,42,3294,0,2.437469629512634e-05
biosnap,random,full,42,3295,0,0.00032709090737625957
biosnap,random,full,42,3296,1,0.9568577408790588
biosnap,random,full,42,3297,0,0.023292353376746178
biosnap,random,full,42,3298,0,0.9752232432365417
biosnap,random,full,42,3299,1,0.9999997615814209
biosnap,random,full,42,3300,1,0.9947131276130676
biosnap,random,full,42,3301,1,0.9999977350234985
biosnap,random,full,42,3302,0,0.9992332458496094
biosnap,random,full,42,3303,1,0.9999948740005493
biosnap,random,full,42,3304,1,0.9997871518135071
biosnap,random,full,42,3305,1,0.9999983310699463
biosnap,random,full,42,3306,0,0.0022765237372368574
biosnap,random,full,42,3307,0,1.779905005605542e-06
biosnap,random,full,42,3308,1,0.9999833106994629
biosnap,random,full,42,3309,1,1.0
biosnap,random,full,42,3310,0,4.1737839637789875e-05
biosnap,random,full,42,3311,0,0.9990035891532898
biosnap,random,full,42,3312,0,4.975463070877595e-06
biosnap,random,full,42,3313,0,6.087413567001931e-06
biosnap,random,full,42,3314,0,0.5377851724624634
biosnap,random,full,42,3315,1,0.993420422077179
biosnap,random,full,42,3316,1,0.006512995343655348
biosnap,random,full,42,3317,0,0.06378602981567383
biosnap,random,full,42,3318,1,0.9996814727783203
biosnap,random,full,42,3319,1,0.2097368687391281
biosnap,random,full,42,3320,0,0.2524161636829376
biosnap,random,full,42,3321,1,0.16399523615837097
biosnap,random,full,42,3322,0,0.8591989874839783
biosnap,random,full,42,3323,0,0.49645793437957764
biosnap,random,full,42,3324,0,0.0003054895787499845
biosnap,random,full,42,3325,1,0.9999998807907104
biosnap,random,full,42,3326,0,0.00039974626270122826
biosnap,random,full,42,3327,0,0.027952687814831734
biosnap,random,full,42,3328,1,0.9996933937072754
biosnap,random,full,42,3329,0,0.3099440336227417
biosnap,random,full,42,3330,0,0.0014222445897758007
biosnap,random,full,42,3331,1,0.9999995231628418
biosnap,random,full,42,3332,1,0.015167837031185627
biosnap,random,full,42,3333,1,0.9639609456062317
biosnap,random,full,42,3334,0,1.0698947335185949e-05
biosnap,random,full,42,3335,0,0.07888708263635635
biosnap,random,full,42,3336,1,0.9995317459106445
biosnap,random,full,42,3337,0,0.927151083946228
biosnap,random,full,42,3338,0,0.0008669915259815753
biosnap,random,full,42,3339,0,0.003148561343550682
biosnap,random,full,42,3340,1,0.9989180564880371
biosnap,random,full,42,3341,1,0.9999996423721313
biosnap,random,full,42,3342,1,0.9999517202377319
biosnap,random,full,42,3343,1,0.998672366142273
biosnap,random,full,42,3344,0,0.9904335737228394
biosnap,random,full,42,3345,1,0.9999524354934692
biosnap,random,full,42,3346,0,3.997486430762365e-07
biosnap,random,full,42,3347,0,0.6494868993759155
biosnap,random,full,42,3348,1,0.9999980926513672
biosnap,random,full,42,3349,0,0.029328903183341026
biosnap,random,full,42,3350,1,0.6453102231025696
biosnap,random,full,42,3351,0,5.186221869735164e-07
biosnap,random,full,42,3352,0,0.015580516308546066
biosnap,random,full,42,3353,0,1.3280614439281635e-06
biosnap,random,full,42,3354,0,0.0016467401292175055
biosnap,random,full,42,3355,0,0.9962538480758667
biosnap,random,full,42,3356,1,0.9999996423721313
biosnap,random,full,42,3357,1,0.9999892711639404
biosnap,random,full,42,3358,1,0.9999752044677734
biosnap,random,full,42,3359,1,0.9993563294410706
biosnap,random,full,42,3360,1,0.9999738931655884
biosnap,random,full,42,3361,1,0.9973764419555664
biosnap,random,full,42,3362,1,0.00025207517319358885
biosnap,random,full,42,3363,0,0.9771539568901062
biosnap,random,full,42,3364,0,0.0003144541406072676
biosnap,random,full,42,3365,1,0.997631311416626
biosnap,random,full,42,3366,1,0.8424596190452576
biosnap,random,full,42,3367,1,0.9916467070579529
biosnap,random,full,42,3368,1,0.9999583959579468
biosnap,random,full,42,3369,1,0.9999951124191284
biosnap,random,full,42,3370,1,0.9999994039535522
biosnap,random,full,42,3371,1,0.9997878670692444
biosnap,random,full,42,3372,0,0.022877946496009827
biosnap,random,full,42,3373,0,0.007019123528152704
biosnap,random,full,42,3374,0,8.327775867655873e-05
biosnap,random,full,42,3375,0,0.0005580204888246953
biosnap,random,full,42,3376,1,2.933122232207097e-05
biosnap,random,full,42,3377,0,0.185204416513443
biosnap,random,full,42,3378,0,0.9906538128852844
biosnap,random,full,42,3379,0,6.568901153514162e-05
biosnap,random,full,42,3380,0,0.9999440908432007
biosnap,random,full,42,3381,0,6.99753945809789e-05
biosnap,random,full,42,3382,1,0.999997615814209
biosnap,random,full,42,3383,1,7.554340299975593e-06
biosnap,random,full,42,3384,0,0.22280636429786682
biosnap,random,full,42,3385,1,0.9999994039535522
biosnap,random,full,42,3386,0,0.04689700901508331
biosnap,random,full,42,3387,1,0.9972566962242126
biosnap,random,full,42,3388,1,0.999968409538269
biosnap,random,full,42,3389,0,0.1919393539428711
biosnap,random,full,42,3390,0,5.841397143768745e-09
biosnap,random,full,42,3391,1,0.9999369382858276
biosnap,random,full,42,3392,1,0.999993085861206
biosnap,random,full,42,3393,0,4.336996062193066e-05
biosnap,random,full,42,3394,0,0.0011047322768718004
biosnap,random,full,42,3395,0,0.2945742905139923
biosnap,random,full,42,3396,1,0.9997748732566833
biosnap,random,full,42,3397,1,0.06624313443899155
biosnap,random,full,42,3398,1,0.6586579084396362
biosnap,random,full,42,3399,0,0.0001364611671306193
biosnap,random,full,42,3400,0,0.07615479826927185
biosnap,random,full,42,3401,1,0.9999994039535522
biosnap,random,full,42,3402,1,0.9999994039535522
biosnap,random,full,42,3403,1,0.9985308647155762
biosnap,random,full,42,3404,0,0.9974096417427063
biosnap,random,full,42,3405,0,6.3381221480085514e-06
biosnap,random,full,42,3406,0,9.919188596541062e-05
biosnap,random,full,42,3407,1,0.9839913845062256
biosnap,random,full,42,3408,1,0.9998714923858643
biosnap,random,full,42,3409,1,0.9999860525131226
biosnap,random,full,42,3410,0,0.07207303494215012
biosnap,random,full,42,3411,0,7.129208334788473e-09
biosnap,random,full,42,3412,1,0.9999923706054688
biosnap,random,full,42,3413,1,0.9993603825569153
biosnap,random,full,42,3414,1,0.9940576553344727
biosnap,random,full,42,3415,1,0.9998276233673096
biosnap,random,full,42,3416,0,0.628605842590332
biosnap,random,full,42,3417,0,0.26605337858200073
biosnap,random,full,42,3418,1,0.9947158694267273
biosnap,random,full,42,3419,0,0.0006544043426401913
biosnap,random,full,42,3420,0,0.09837213158607483
biosnap,random,full,42,3421,1,0.9999814033508301
biosnap,random,full,42,3422,0,9.695541666587815e-05
biosnap,random,full,42,3423,1,0.9994569420814514
biosnap,random,full,42,3424,1,0.9951035976409912
biosnap,random,full,42,3425,1,0.9856863617897034
biosnap,random,full,42,3426,1,0.9968754053115845
biosnap,random,full,42,3427,1,0.999997615814209
biosnap,random,full,42,3428,1,0.9999215602874756
biosnap,random,full,42,3429,0,0.022736359387636185
biosnap,random,full,42,3430,0,3.3429514587624e-05
biosnap,random,full,42,3431,0,0.9987472295761108
biosnap,random,full,42,3432,0,0.0010970962466672063
biosnap,random,full,42,3433,0,0.026605946943163872
biosnap,random,full,42,3434,0,0.015629492700099945
biosnap,random,full,42,3435,1,0.03617542237043381
biosnap,random,full,42,3436,1,0.9999996423721313
biosnap,random,full,42,3437,1,0.9993959665298462
biosnap,random,full,42,3438,0,2.2740930944564752e-05
biosnap,random,full,42,3439,0,0.9764031767845154
biosnap,random,full,42,3440,1,0.9999990463256836
biosnap,random,full,42,3441,0,0.9936655163764954
biosnap,random,full,42,3442,1,0.9999997615814209
biosnap,random,full,42,3443,1,0.03787917271256447
biosnap,random,full,42,3444,0,2.2452179848642118e-07
biosnap,random,full,42,3445,1,0.9937659502029419
biosnap,random,full,42,3446,1,0.9999990463256836
biosnap,random,full,42,3447,0,9.972965199267492e-05
biosnap,random,full,42,3448,0,0.8554920554161072
biosnap,random,full,42,3449,0,0.7801759839057922
biosnap,random,full,42,3450,1,0.9972298741340637
biosnap,random,full,42,3451,1,0.9999979734420776
biosnap,random,full,42,3452,0,1.167918981082039e-06
biosnap,random,full,42,3453,0,5.0338145229034126e-05
biosnap,random,full,42,3454,0,7.729536122269565e-09
biosnap,random,full,42,3455,1,0.9993707537651062
biosnap,random,full,42,3456,0,0.2057134211063385
biosnap,random,full,42,3457,0,0.0017959258984774351
biosnap,random,full,42,3458,0,3.57569376774336e-07
biosnap,random,full,42,3459,0,0.2824357748031616
biosnap,random,full,42,3460,1,0.9141526222229004
biosnap,random,full,42,3461,0,0.09432899206876755
biosnap,random,full,42,3462,0,0.018891768530011177
biosnap,random,full,42,3463,0,0.0004935142351314425
biosnap,random,full,42,3464,1,0.999983549118042
biosnap,random,full,42,3465,0,8.726851228857413e-05
biosnap,random,full,42,3466,1,0.9999998807907104
biosnap,random,full,42,3467,1,0.9999980926513672
biosnap,random,full,42,3468,1,0.9991759657859802
biosnap,random,full,42,3469,1,0.9999972581863403
biosnap,random,full,42,3470,1,0.9999998807907104
biosnap,random,full,42,3471,0,0.13616840541362762
biosnap,random,full,42,3472,0,7.114724576240405e-05
biosnap,random,full,42,3473,0,0.9608723521232605
biosnap,random,full,42,3474,1,0.9991987347602844
biosnap,random,full,42,3475,0,0.0782361626625061
biosnap,random,full,42,3476,1,0.9999998807907104
biosnap,random,full,42,3477,1,0.9988468885421753
biosnap,random,full,42,3478,0,0.21461325883865356
biosnap,random,full,42,3479,1,0.9996545314788818
biosnap,random,full,42,3480,1,0.9878459572792053
biosnap,random,full,42,3481,0,9.400747512700036e-05
biosnap,random,full,42,3482,0,0.08375869691371918
biosnap,random,full,42,3483,0,0.03277593106031418
biosnap,random,full,42,3484,1,0.9999088048934937
biosnap,random,full,42,3485,0,9.464789400226437e-06
biosnap,random,full,42,3486,1,0.999998927116394
biosnap,random,full,42,3487,1,0.9999996423721313
biosnap,random,full,42,3488,0,0.07204154878854752
biosnap,random,full,42,3489,1,0.5834988355636597
biosnap,random,full,42,3490,0,0.0010463427752256393
biosnap,random,full,42,3491,0,1.6501464415341616e-05
biosnap,random,full,42,3492,0,0.0032554068602621555
biosnap,random,full,42,3493,0,0.9999936819076538
biosnap,random,full,42,3494,0,7.040007039904594e-05
biosnap,random,full,42,3495,0,0.002267818432301283
